id,name,category,region,status,reason,image_url,image_source,source_title,url_title,score,non_food_keyword,prev_url,prev_title,prev_url_reachable,license,flags
1433,GB Apple,Fruit,Azad Kashmir / Gilgit-Baltistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/1/1f/Red_apple_on_white_background.jpg,Wikimedia Commons via Openverse (apple ★),,Red apple on white background,0.5,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Clevelandart_1924.224.jpg,"<div class='fn'> <div style='font-weight:bold;display:inline-block;'><div style='display:inline-block' dir='ltr' lang='en'><i>Virgin and Child with the Apple <span class='mw-valign-text-top' typeof='mw:File/Frameless'><a href='https://www.wikidata.org/wiki/Q60752272#P1476' title='Edit this at Wikidata'><img alt='Edit this at Wikidata' src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png' decoding='async' width='10' height='10' class='mw-file-element' srcset='https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/15px-OOjs_UI_icon_edit-ltr-progressive.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png 2x' data-file-width='20' data-file-height='20'></a></span></i></div></div><div style='display: none;'>title QS:P1476,en:'Virgin and Child with the Apple <span class='mw-valign-text-top' typeof='mw:File/Frameless'><a href='https://www.wikidata.org/wiki/Q60752272#P1476' title='Edit this at Wikidata'><img alt='Edit this at Wikidata' src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png' decoding='async' width='10' height='10' class='mw-file-element' srcset='https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/15px-OOjs_UI_icon_edit-ltr-progressive.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png 2x' data-file-width='20' data-file-height='20'></a></span>'</div> <div style='display: none;'>label QS:Len,'Virgin and Child with the Apple <span class='mw-valign-text-top' typeof='mw:File/Frameless'><a href='https://www.wikidata.org/wiki/Q60752272#P1476' title='Edit this at Wikidata'><img alt='Edit this at Wikidata' src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png' decoding='async' width='10' height='10' class='mw-file-element' srcset='https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/15px-OOjs_UI_icon_edit-ltr-progressive.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png 2x' data-file-width='20' data-file-height='20'></a></span>'</div> <div style='display: none;'>label QS:Les,'Virgin and Child with the Apple'</div> <div style='display: none;'>label QS:Len-gb,'Virgin and Child with the Apple'</div> <div style='display: none;'>label QS:Lde,'Madonna und Kind mit Apfel'</div></div>",,cc0,probe-ratelimited
1434,GB Apricot,Fruit,Azad Kashmir / Gilgit-Baltistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (20070107 Apricot ★),,,,,https://upload.wikimedia.org/wikipedia/commons/a/ac/Hunza_-_GB_-_01_-_Nasr_Rahman.jpg,File:Hunza - GB - 01 - Nasr Rahman.jpg,false,by-sa,prev-url-available;prev-url-unverified
1432,GB Cherry,Fruit,Azad Kashmir / Gilgit-Baltistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Open faced tuna sandwich with cherry tomato and guacamole spread ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/1e/15.062.jpg-CherryTree.jpg,15.062.jpg-CherryTree,false,by-sa,prev-url-available;prev-url-unverified
1437,GB Grape,Fruit,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Glass of grape juice ★),,,,,,,,,no-candidate
762,GB Mountain Tea,Drinks,Azad Kashmir / Gilgit-Baltistan,LIKELY_WRONG,"partial overlap but non-food keyword ""mall""; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit)",https://upload.wikimedia.org/wikipedia/commons/f/fe/Small_cup_of_green_tea.jpg,Wikimedia Commons via Openverse (Green herbal tea),,Small cup of green tea,0.33,mall,,,,,non-food:mall;unrelated-title;probe-ratelimited
1438,GB Peach,Fruit,Azad Kashmir / Gilgit-Baltistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (File:Karlie in Peach - Paris Haute Couture Spring-Summer 2012.jpg ★),,,,,https://upload.wikimedia.org/wikipedia/commons/6/64/Simon_Oakes_onstage_at_Download_2015.jpg,Simon Oakes onstage at Download 2015,false,by-sa,prev-url-available;prev-url-unverified
1439,GB Plum,Fruit,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (plum ★),,,,,,,,,no-candidate
1214,GB Seekh Kebab,Snacks,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Pakistani gobi aloo, seekh kebab, and beef karahi ★)",,,,,,,,,no-candidate
1436,GB Walnut,Fruit,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Walnut ★),,,,,,,,,no-candidate
516,Ghevar,Dessert,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/98/Paneer_ghevar.jpg,Wikimedia Commons via Openverse (Paneer ghevar ★),,Paneer ghevar,1,,https://upload.wikimedia.org/wikipedia/commons/9/98/Paneer_ghevar.jpg,Paneer ghevar,,by-sa,probe-ratelimited
1047,Ghugni,Snacks,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/1/19/Ghugni_image.jpg,Wikimedia Commons via Openverse (Ghugni image ★),,Ghugni image,1,,https://upload.wikimedia.org/wikipedia/commons/1/19/Ghugni_image.jpg,Ghugni image,,by,probe-ratelimited
763,Gilgit Apricot Drink,Drinks,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (20070107 Apricot ★),,,,,,,,,no-candidate
239,Gilgit Pulao,Rice,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,,,,,no-candidate
124,Ginger,Vegetable,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/3f/Ginger_Tea_%28Adrak_wali_Chai%29.jpg,Wikimedia Commons via Openverse (Ginger Tea Adrak wali Chai ★),,Ginger Tea (Adrak wali Chai),1,,https://upload.wikimedia.org/wikipedia/commons/3/34/Alpinia_puerpurata-Red_Ginger.jpg,Alpinia puerpurata-Red Ginger,,by,probe-ratelimited
834,Gobi Mooli Paratha,Bread,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Tapenade and green olives on aloo gobi paratha - Massachusetts ★),,,,,,,,,no-candidate
980,Gobi Paratha,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tapenade and green olives on aloo gobi paratha - Massachusetts ★),,,,,https://upload.wikimedia.org/wikipedia/commons/0/01/Tapenade_and_green_olives_on_aloo_gobi_paratha_-_Massachusetts.jpg,Tapenade and green olives on aloo gobi paratha - Massachusetts,false,cc0,prev-url-available;prev-url-unverified
1240,Gol Gappe,Snacks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c3/Gol_gappe_%28North_Indian_Style%29.JPG,Wikimedia Commons via Openverse (Gol gappe North Indian Style ★),,Gol gappe (North Indian Style),1,,https://upload.wikimedia.org/wikipedia/commons/c/c3/Gol_gappe_%28North_Indian_Style%29.JPG,Gol gappe (North Indian Style),,by-sa,probe-ratelimited
413,Gola Kebab,Curry & Kebab,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d4/Dryfruit-malai_ice_gola.jpg,Wikimedia Commons via Openverse (Dryfruit-malai ice gola ★),,Dryfruit-malai ice gola,0.5,,,,,,probe-ratelimited
204,Gosht Chawal,Rice,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c3/Saloonay_Chawal_With_Aloo_Gosht.JPG,Saloonay Chawal With Aloo Gosht,false,cc0,prev-url-available;prev-url-unverified
343,Gosht Karahi,Curry & Kebab,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,,,,,no-candidate
232,Gosht Pulao,Rice,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,,,,,no-candidate
789,Grape Juice,Drinks,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/a/a5/Glass_of_grape_juice.jpeg,Wikimedia Commons via Openverse (Glass of grape juice ★),,Glass of grape juice,1,,https://upload.wikimedia.org/wikipedia/commons/a/a5/Glass_of_grape_juice.jpeg,Glass of grape juice,,by-sa,
1453,Grapefruit,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Citrus paradisi Grapefruit, pink white bg ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/d/d0/Citrus_paradisi_%28Grapefruit%2C_pink%29_white_bg.jpg,"Citrus paradisi (Grapefruit, pink) white bg",false,by-sa,prev-url-available;prev-url-unverified
1280,Grapefruit (Chakotra),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d0/Citrus_paradisi_%28Grapefruit%2C_pink%29_white_bg.jpg,"Wikimedia Commons via Openverse (Citrus paradisi Grapefruit, pink white bg ★)",,"Citrus paradisi (Grapefruit, pink) white bg",0.5,,https://upload.wikimedia.org/wikipedia/commons/d/d0/Citrus_paradisi_%28Grapefruit%2C_pink%29_white_bg.jpg,"Citrus paradisi (Grapefruit, pink) white bg",,by-sa,probe-ratelimited
1459,Grapes,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (grapes ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Green_grapes_icon.svg,Green grapes icon,false,cc0,prev-url-available;prev-url-unverified
1286,Grapes (Angoor),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/fc/Red_and_green_grapes_in_a_bowl_01.JPG,Wikimedia Commons via Openverse (grapes ★),,Red and green grapes in a bowl 01,0.5,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Green_grapes_icon.svg,Green grapes icon,,cc0,probe-ratelimited
122,Green Chili,Vegetable,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Non-veg platter during the First WikiSanjog Conference 2025 - plain rice, dal, rajma, fish with mustard, chicken curry, carrot and cucumber salad, pickle, green chili, papad, and kheer. 03 ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/a/ae/Non-veg_platter_during_the_First_WikiSanjog_Conference_2025_-_plain_rice%2C_dal%2C_rajma%2C_fish_with_mustard%2C_chicken_curry%2C_carrot_and_cucumber_salad%2C_pickle%2C_green_chili%2C_papad%2C_and_kheer._03.jpg,"Non-veg platter during the First WikiSanjog Conference 2025 - plain rice, dal, rajma, fish with mustard, chicken curry, carrot and cucumber salad, pickle, green chili, papad, and kheer. 03",false,by-sa,prev-url-available;prev-url-unverified
74,Green Mango (raw),Vegetable,Sindh,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/f/f4/Green_Mango_imported_from_iNaturalist_photo_282336546_on_17_March_2024.jpg,Green Mango imported from iNaturalist photo 282336546 on 17 March 2024,false,by,prev-url-available;prev-url-unverified
769,Green Tea,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tapenade and green olives on aloo gobi paratha - Massachusetts ★),,,,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Small_cup_of_green_tea.jpg,Small cup of green tea,false,by,prev-url-available;prev-url-unverified
328,Grill Platter,Curry & Kebab,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/66/Iraqi_Mixed_Grill_Platter_with_Traditional_Accompaniments.jpg,Wikimedia Commons via Openverse (Iraqi Mixed Grill Platter with Traditional Accompaniments ★),,Iraqi Mixed Grill Platter with Traditional Accompaniments,1,,https://upload.wikimedia.org/wikipedia/commons/6/66/Iraqi_Mixed_Grill_Platter_with_Traditional_Accompaniments.jpg,Iraqi Mixed Grill Platter with Traditional Accompaniments,,by-sa,probe-ratelimited
1492,Grilled Chicken Breast,Meat,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
1444,Guava,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Guava ID ★),,,,,https://upload.wikimedia.org/wikipedia/commons/0/02/Guava_ID.jpg,Guava ID,true,by-sa,prev-url-available;prev-url-reachable
1409,Guava (Amrood),Fruit,Azad Kashmir / Gilgit-Baltistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/0/02/Guava_ID.jpg,Wikimedia Commons via Openverse (Guava ID ★),,Guava ID,0.5,,https://upload.wikimedia.org/wikipedia/commons/0/02/Guava_ID.jpg,Guava ID,,by-sa,
791,Guava Juice,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/7/7d/Guava_Juice_2025_01.png,Wikimedia Commons via Openverse (Guava Juice 2025 01 ★),,Guava Juice 2025 01,1,,https://upload.wikimedia.org/wikipedia/commons/7/7d/Guava_Juice_2025_01.png,Guava Juice 2025 01,,by,probe-ratelimited
481,Gujiya,Dessert,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/32/Paagi_hui_Gujiya_or_Chashni_wali_Gujiya_-_Gujarat_-_SHAILI_002.jpg,Wikimedia Commons via Openverse (Paagi hui Gujiya or Chashni wali Gujiya - Gujarat - SHAILI 002 ★),,Paagi hui Gujiya or Chashni wali Gujiya - Gujarat - SHAILI 002,1,,https://upload.wikimedia.org/wikipedia/commons/3/32/Paagi_hui_Gujiya_or_Chashni_wali_Gujiya_-_Gujarat_-_SHAILI_002.jpg,Paagi hui Gujiya or Chashni wali Gujiya - Gujarat - SHAILI 002,,by-sa,probe-ratelimited
586,Gulab Jamun,Dessert,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/5/56/Gulab_Jamun.jpg,Wikimedia Commons via Openverse (Gulab Jamun ★),,Gulab Jamun,1,,https://upload.wikimedia.org/wikipedia/commons/5/56/Gulab_Jamun.jpg,Gulab Jamun,,by-sa,
611,Gulgule,Dessert,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/8/88/Meethe_Gulgule.jpg,Wikimedia Commons via Openverse (Meethe Gulgule ★),,Meethe Gulgule,1,,https://upload.wikimedia.org/wikipedia/commons/8/88/Meethe_Gulgule.jpg,Meethe Gulgule,,by-sa,probe-ratelimited
390,Gulnar Kebab,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Pakistani gobi aloo, seekh kebab, and beef karahi ★)",,,,,,,,,no-candidate
600,Gur Halwa,Dessert,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Singhara atta Halwa ★),,,,,,,,,no-candidate
655,Gur ka Sharbat,Drinks,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Aloo Bukhara Sharbat ★),,,,,,,,,no-candidate
794,Gur Sharbat,Drinks,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Aloo Bukhara Sharbat ★),,,,,,,,,no-candidate
467,Gur Wale Chawal,Dessert,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,,,,,no-candidate
1403,Gwadar Date,Fruit,Balochistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (date ★),,,,,,,,,no-candidate
809,Haldi Doodh,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Doodh Patti Chai ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Haldiwala_Doodh.jpg,File:Haldiwala Doodh.jpg,false,by-sa,prev-url-available;prev-url-unverified
170,Haleem Chawal,Rice,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/1/1b/Mutton_haleem.jpg,Wikimedia Commons via Openverse (Mutton haleem ★),,Mutton haleem,0.5,,,,,,probe-ratelimited
21,Halwa Puri,Combos,,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/b/be/Halwa_Puri%2C_a_traditional_food_made_in_Walled_City_of_Lahore.jpg,"Wikimedia Commons via Openverse (Halwa Puri, a traditional food made in Walled City of Lahore ★)",,"Halwa Puri, a traditional food made in Walled City of Lahore",1,city,https://upload.wikimedia.org/wikipedia/commons/b/be/Halwa_Puri%2C_a_traditional_food_made_in_Walled_City_of_Lahore.jpg,"Halwa Puri, a traditional food made in Walled City of Lahore",,by-sa,non-food:city;probe-ratelimited
741,Hollywood Café Drinks,Drinks,Balochistan,LIKELY_WRONG,"no title/name token overlap; non-food keyword ""man""; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit)",https://upload.wikimedia.org/wikipedia/commons/2/2a/Mango_shakes.jpg,Wikimedia Commons via Openverse (Fresh fruit milkshakes),,Mango shakes,0,man,,,,,non-food:man;unrelated-title;probe-ratelimited
1269,Honeydew (Garma),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/a7/Dorymyrmex_brunneus_ants_tending_scale_insects_for_honeydew.jpg,Wikimedia Commons via Openverse (Dorymyrmex brunneus ants tending scale insects for honeydew ★),,Dorymyrmex brunneus ants tending scale insects for honeydew,0.5,insect,https://upload.wikimedia.org/wikipedia/commons/a/a7/Dorymyrmex_brunneus_ants_tending_scale_insects_for_honeydew.jpg,Dorymyrmex brunneus ants tending scale insects for honeydew,,cc0,non-food:insect;probe-ratelimited
191,Hyderabadi Biryani,Rice,Sindh,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Achari Biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Chicken_Hyderabadi_Biryani.JPG,Chicken Hyderabadi Biryani,true,by-sa,prev-url-available;prev-url-reachable
608,Imarti,Dessert,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c0/Paneer_wali_Imarti.jpg,Wikimedia Commons via Openverse (Paneer wali Imarti ★),,Paneer wali Imarti,1,art,https://upload.wikimedia.org/wikipedia/commons/c/c0/Paneer_wali_Imarti.jpg,Paneer wali Imarti,,by-sa,non-food:art;probe-ratelimited
